,SRCID,OBSID,SRC_NUM,EP_ONTIME,INST,PN_RATE,CONF_DT50,CONF_DT250,CONF_DT1000
883,207277802010045,0790380501,62,77809.05,PNX,0.019788088,0.91038066,0.9999988,0.9951267
884,201111202010010,0305540701,21,58786.0,PNS,0.025841484,0.901462,1.0,0.93582946
885,208440201010016,0844020101,16,70263.57,PNS,0.011871942,0.96754307,1.0,0.9548456
886,207216201010133,0761920901,102,51573.6,PNS,0.010212751,0.9620452,1.0,0.99998486
887,202039001010009,0203900101,8,88889.55,PNS,0.01266628,0.9135723,1.0,1.0
888,201478001010036,0147800101,45,101313.8,PNS,0.011855531,0.9439893,1.0,1.0
889,207816902010012,0781690201,11,57190.76,PNS,0.010764148,0.95749754,1.0,0.96523386
890,207617305010013,0761730501,14,57806.77,PNS,0.012784265,0.9127327,0.9999999,0.9982899
891,202010902010004,0821240301,3,61985.03,PNX,0.019355554,0.916927,1.0,1.0
892,201080604010032,0555780401,26,86431.79,PNX,0.010120924,0.93308485,1.0,0.9552441
893,208019505010010,0801950401,9,101196.8,PNX,0.015623808,0.94153434,1.0,0.99968684
894,201118001010020,0111800101,20,106760.5,PNS,0.019650232,0.9476094,1.0,1.0
895,201042601010052,0824450501,38,77998.95,PNX,0.016029103,0.92634153,1.0,0.99999964
896,208627305010016,0862730501,16,65024.58,PNX,0.010540291,0.90418607,1.0,1.0
897,201080604010090,0604960301,142,99392.78,PNS,0.013928689,0.9864759,1.0,1.0
898,207444503010037,0744450301,38,94784.2,PNX,0.015547859,0.94772553,0.9999988,0.9989442
899,200563401010048,0502120101,39,90165.41,PNS,0.010464006,0.9590725,1.0,1.0
900,207216201010011,0761920901,13,51573.6,PNS,0.022230301,0.91541815,0.99321586,0.99999404
