,SRCID,OBSID,SRC_NUM,EP_ONTIME,INST,FEAT_VALS
95,201026402010005,0650510301,5,84962.79,PNX,"[[ 0.22291325  0.38333333  0.01666667  0.          0.          0.
   0.          1.62056961  0.21640351 -0.76205539  2.16119599  0.12946226
   0.31034483  1.62188762]]"
96,201026402010004,0650510101,9,100126.1,PNS,"[[ 0.24460404  0.33333333  0.01851852  0.          0.          0.
   0.          1.54364383  0.1856245  -0.82268616 13.34024525  0.13313463
   0.34615385  1.7723452 ]]"
97,201026401010020,0672190301,8,107039.4,PNS,"[[ 0.51826525  0.15492958  0.05633803  0.04225352  0.          0.
   0.          0.76588263  2.18056876  5.40614904 -1.79024315  0.20663112
   0.42028986  1.29940532]]"
98,206721903010067,0672190301,67,107010.8,PNS,"[[  0.18769225   0.33802817   0.02816901   0.           0.
    0.           0.           1.20522304   0.56191716  -0.37109136
  -13.79034233   0.19910501   0.36231884   1.8548508 ]]"
99,201530307010009,0748190101,9,52759.19,PNX,"[[0.6393078  0.125      0.0625     0.03125    0.         0.
  0.         0.91546739 1.97310929 4.46203673 2.12220097 0.11776108
  0.46666667 1.43841035]]"
100,206713901010052,0764550101,10,62621.5,PNS,"[[ 0.67602205  0.18181818  0.09090909  0.          0.          0.
   0.          1.44086713  1.1220727   0.27525191 -8.0975914  -0.02520184
   0.75        0.47569259]]"
101,207634503010007,0763450301,7,133877.2,PNX,"[[  0.27921134   0.31395349   0.02325581   0.           0.
    0.           0.           1.34973301   0.0373729   -0.30108407
  -12.63874722   0.21458991   0.33333333   1.64312401]]"
102,206553438390002,0841481901,3,85230.59,PNX,"[[ 6.07293904e-01  1.69491525e-01  8.47457627e-02  1.69491525e-02
   0.00000000e+00  0.00000000e+00  0.00000000e+00  7.09667812e-01
   1.64707199e+00  1.66693014e+00 -1.57081671e+01  1.70311332e-03
   5.78947368e-01  6.09491460e-01]]"
103,205549901010003,0760530201,3,81156.48,PNX,"[[0.20179324 0.35555556 0.02222222 0.02222222 0.         0.
  0.         1.39606439 0.48881059 0.82665316 6.65966606 0.26547995
  0.09302326 2.67547789]]"
104,203062301010050,0306230101,50,53264.18,PNX,"[[ 0.29416755  0.42857143  0.          0.          0.          0.
   0.          1.16684394 -0.49740814 -0.92229071  0.97111475  0.41640204
   0.2         2.04977181]]"
105,208511812010001,0851181201,1,105465.4,PNS,"[[ 0.2151961   0.35087719  0.03508772  0.01754386  0.          0.
   0.          1.15605399  0.54707344  0.32162698 -7.11045933  0.27150741
   0.29090909  1.68316065]]"
106,208039902010113,0803990501,108,85085.0,PNS,"[[0.97540259 0.28378378 0.08108108 0.         0.         0.
  0.         1.23939153 1.08089551 0.12022982 7.03219032 0.16917497
  0.48611111 1.21206691]]"
107,201068601010010,0803990401,16,109861.3,PNS,"[[ 0.39856073  0.4         0.06666667  0.          0.          0.
   0.          1.46006354  0.31112534 -0.68872759  6.13881493  0.17350003
   0.38461538  1.221237  ]]"
108,203041901010002,0304190101,2,59850.09,PNS,"[[ 0.16667199  0.22222222  0.05555556  0.05555556  0.          0.
   0.          0.9674954   1.21734876  2.55987865 -7.03675032  0.13607134
   0.25        1.94168644]]"
109,201513701010008,0505140201,10,65286.0,PNS,"[[ 4.47489232e-01  2.78481013e-01  5.06329114e-02  0.00000000e+00
   0.00000000e+00  0.00000000e+00  0.00000000e+00  1.46149756e+00
   8.21868850e-01 -2.76405272e-01 -4.27258606e+01 -8.42765067e-03
   6.75324675e-01  4.84826134e-01]]"
110,208221502010002,0822150201,2,56540.46,PNS,"[[ 0.10303126  0.375       0.          0.          0.          0.
   0.          1.37119348 -0.07634181 -0.95561979  1.68515205  0.16149096
   0.16666667  1.88732991]]"
111,206934502010004,0803460101,2,54145.86,PNX,"[[ 1.64039955e-01  3.75000000e-01  0.00000000e+00  0.00000000e+00
   0.00000000e+00  0.00000000e+00  0.00000000e+00  1.43789292e+00
   1.31684023e-02 -9.95892279e-01 -7.34342575e+00  4.63770528e-04
   5.00000000e-01  8.32515262e-01]]"
112,207637204010011,0763720401,11,94416.37,PNX,"[[  0.3360326    0.31034483   0.05172414   0.           0.
    0.           0.           1.16471887   0.59347173   0.21952636
  -17.97146034   0.16199917   0.23214286   1.73220391]]"
113,206562020010012,0827050801,4,54684.1,PNX,"[[ 0.2934956   0.36363636  0.          0.          0.          0.
   0.          1.38390776  0.52836589 -0.83768497  2.97841549  0.18631124
   0.44444444  2.34154386]]"
114,200447406010003,0044740601,3,70351.73,PNS,"[[0.2339114  0.22222222 0.07407407 0.         0.         0.
  0.         1.17244888 0.24284572 0.20594453 0.52527285 0.14889258
  0.12       2.21247033]]"
115,206738201010002,0673820101,2,53542.49,PNX,"[[ 0.15862957  0.33333333  0.          0.          0.          0.
   0.          0.83330969 -0.47678669 -0.40981698 -1.57727003  0.09131834
   0.          2.54300139]]"
116,200927901010003,0652250701,3,106917.2,PNS,"[[  0.18639041   0.38709677   0.03225806   0.           0.
    0.           0.           1.4936515    0.15670512  -0.83733391
  -24.32674408   0.23258294   0.15         1.89380662]]"
117,203054801010003,0305480101,3,74992.19,PNS,"[[ 0.27121523  0.35135135  0.05405405  0.          0.          0.
   0.          1.56995691  0.15774717 -0.67481224  3.99199224  0.31092289
   0.37142857  1.33272405]]"
118,202006301010002,0830420101,1,58289.3,PNU,"[[ 0.14846703  0.28571429  0.          0.          0.          0.
   0.          1.39732081  0.03695562 -0.71999123  0.58759731  0.06904059
   0.25        1.80157548]]"
