,SRCID,OBSID,SRC_NUM,EP_ONTIME,INST,FEAT_VALS
64,208906101010013,0890610101,13,60642.47,PNX,"[[0.31812927 0.34883721 0.06976744 0.         0.         0.
  0.         1.41153186 0.40170048 0.02426142 8.73172092 0.20077649
  0.41463415 1.76750233]]"
65,208906101010011,0890610101,11,60642.32,PNX,"[[ 0.51010466  0.20930233  0.02325581  0.02325581  0.02325581  0.
   0.          0.96789472  2.13708517  6.92059753 11.3710947   0.2634688
   0.34146341  1.17692354]]"
66,208304302010010,0830430201,10,50886.62,PNX,"[[ 0.63138908  0.19672131  0.06557377  0.01639344  0.          0.
   0.          0.786164    1.60866993  2.06812128 -6.75407934  0.27841657
   0.59322034  0.70269274]]"
67,200930601010007,0723800701,15,64160.19,PNX,"[[ 0.37633362  0.35849057  0.03773585  0.          0.          0.
   0.          1.50528547  0.1424187  -0.55400129  0.08008394  0.25604078
   0.1372549   1.96487162]]"
68,200930601010033,0723800701,30,56657.68,PNX,"[[  0.40889409   0.30188679   0.05660377   0.01886792   0.
    0.           0.           0.97208595   0.6625915    0.55566748
  -15.9914093    0.23567687   0.31372549   1.89188369]]"
69,208039905010070,0803990501,70,85072.0,PNX,"[[ 6.95983529e-01  2.91262136e-01  5.82524272e-02  1.94174757e-02
   0.00000000e+00  0.00000000e+00  0.00000000e+00  1.35304989e+00
   1.16374059e+00  1.00489733e+00 -2.32292976e+01  2.10209087e-01
   5.14851485e-01  9.32766450e-01]]"
70,206031901010071,0764800501,20,59434.33,PNX,"[[ 0.53711057  0.39534884  0.          0.          0.          0.
   0.          1.65430572  0.31103927 -1.14018038 -3.98147154  0.21955447
   0.41463415  1.2527463 ]]"
71,200943808010010,0790380501,29,92256.8,PNX,"[[ 0.63023716  0.3         0.03333333  0.          0.          0.
   0.          1.37946624  0.90482442 -0.27082864 -5.47670412  0.11046246
   0.35714286  1.08273568]]"
72,208414809010015,0841480901,15,65151.89,PNX,"[[  0.51340616   0.203125     0.046875     0.03125      0.015625
    0.           0.           0.81891839   1.84904721   4.6272709
  -10.39467239   0.04478205   0.37096774   0.68333873]]"
73,203060601010087,0306060101,87,81551.57,PNX,"[[6.05346859e-01 2.10526316e-01 1.31578947e-02 1.31578947e-02
  1.31578947e-02 1.31578947e-02 1.31578947e-02 8.44993413e-01
  3.57827824e+00 2.01806831e+01 1.37440605e+01 1.56891480e-01
  1.62162162e-01 2.01315289e+00]]"
74,208218001010115,0821800101,115,108362.8,PNX,"[[0.82025397 0.22916667 0.08333333 0.01041667 0.         0.
  0.         0.91208586 1.32772213 0.62340486 1.71848679 0.12747601
  0.59574468 0.81980391]]"
75,208039103010068,0803910301,68,63045.22,PNX,"[[ 1.01584756  0.22916667  0.04166667  0.          0.          0.
   0.          1.44336752  0.99225366 -0.37629588 13.75790501  0.11246016
   0.70212766  0.73308099]]"
76,202102702010009,0821800201,25,113501.9,PNX,"[[8.56804729e-01 1.13207547e-01 6.60377358e-02 2.83018868e-02
  9.43396226e-03 9.43396226e-03 0.00000000e+00 5.71110629e-01
  2.95388465e+00 1.07790863e+01 2.48914509e+01 1.90077290e-01
  4.80769231e-01 9.28808982e-01]]"
77,208039103010069,0803910301,69,63039.32,PNX,"[[ 0.89375901  0.25842697  0.07865169  0.          0.          0.
   0.          1.44457326  0.97892731 -0.26332695 16.18919373  0.11923719
   0.6091954   0.6895087 ]]"
78,201090701010005,0865011401,4,73777.73,PNX,"[[  0.39087814   0.2173913    0.02898551   0.01449275   0.01449275
    0.           0.           1.1332735    1.61323164   4.49428736
  -13.20161152   0.12187382   0.32835821   1.3440485 ]]"
79,201125219010009,0824610301,17,78311.11,PNX,"[[ 8.65333259e-01  1.66666667e-01  8.88888889e-02  1.11111111e-02
   0.00000000e+00  0.00000000e+00  0.00000000e+00  1.24093924e+00
   1.46584924e+00  1.23097995e+00 -2.97887230e+01  4.90027368e-02
   8.75000000e-01  4.79319039e-01]]"
80,208251401010040,0825140101,40,104142.1,PNX,"[[ 5.94781280e-01  2.47311828e-01  4.30107527e-02  2.15053763e-02
   1.07526882e-02  0.00000000e+00  0.00000000e+00  1.04518324e+00
   1.59293792e+00  4.21885690e+00 -1.37767668e+01  1.70355260e-01
   3.62637363e-01  1.45335499e+00]]"
